subject,activity,feat_domain,feat_acceleration,feat_instru,feat_jerk,feat_magnitude,feat_var,feat_axis,count,average
22,WALKING,Freq,NA,Gyroscope,NA,NA,Mean,Z,46,-0.083501182
22,WALKING,Freq,NA,Gyroscope,NA,NA,StD,X,46,-0.374496319
22,WALKING,Freq,NA,Gyroscope,NA,NA,StD,Y,46,-0.481624411
22,WALKING,Freq,NA,Gyroscope,NA,NA,StD,Z,46,-0.253173877
22,WALKING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,46,-0.438378723
22,WALKING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,46,-0.464019127
22,WALKING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,46,-0.553946122
22,WALKING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,46,-0.47640527
22,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,X,46,-0.099492859
22,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,Y,46,0.14536752
22,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,Z,46,-0.255216514
22,WALKING,Freq,Body,Accelerometer,NA,NA,StD,X,46,0.024395819
22,WALKING,Freq,Body,Accelerometer,NA,NA,StD,Y,46,0.003868411
22,WALKING,Freq,Body,Accelerometer,NA,NA,StD,Z,46,-0.253643608
22,WALKING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,46,-0.024158496
22,WALKING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,46,-0.381399308
22,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,46,-0.036704708
22,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,46,0.159995614
22,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,46,-0.281973436
22,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,X,46,0.018004779
22,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,46,0.213423556
22,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,46,-0.343195611
22,WALKING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,46,0.065972729
22,WALKING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,46,0.158286745
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,X,36,-0.077961121
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Y,36,-0.069715446
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Z,36,0.050070876
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,X,36,-0.237349191
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Y,36,-0.550303217
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Z,36,-0.280417951
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,36,-0.16133331
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,Magnitude,StD,NA,36,-0.263921984
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,X,36,-0.090174453
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Y,36,-0.035517141
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Z,36,-0.048146016
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,X,36,-0.264848048
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Y,36,-0.640280071
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Z,36,-0.358762129
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,36,-0.459579671
22,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,36,-0.617659356
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,X,36,0.284458964
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Y,36,-0.019799937
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Z,36,-0.10741578
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,X,36,0.348618168
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Y,36,0.239812251
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Z,36,-0.325722718
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,36,0.330999222
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,Magnitude,StD,NA,36,0.133267479
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,X,36,0.101584641
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Y,36,0.021112611
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Z,36,0.011249902
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,X,36,0.086913985
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Y,36,0.019861328
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Z,36,-0.477806646
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,36,-0.017978463
22,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,36,-0.033764098
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,X,36,0.921820642
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Y,36,-0.222215179
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Z,36,0.041298796
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,X,36,-0.941242335
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Y,36,-0.945824353
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Z,36,-0.906594023
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,36,0.330999222
22,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,36,0.133267479
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,X,36,-0.095434934
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Y,36,-0.52500684
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Z,36,-0.194915699
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,X,36,-0.284532358
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Y,36,-0.570339899
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Z,36,-0.377319034
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,36,-0.338417326
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,36,-0.341863672
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,36,-0.583510518
22,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,36,-0.697451439
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,X,36,0.195348406
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Y,36,0.225766561
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Z,36,-0.322795654
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,X,36,0.40289196
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Y,36,0.167409717
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Z,36,-0.383242679
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,36,0.155526859
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,36,-0.057520261
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,X,36,0.03833642
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,36,-0.003091553
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,36,-0.419534254
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,X,36,0.040461846
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Y,36,-0.027029444
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Z,36,-0.535893778
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,36,0.022478354
22,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,36,-0.118530349
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,X,42,0.134978808
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Y,42,-0.181458414
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Z,42,0.015735924
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,X,42,-0.30149171
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Y,42,-0.489417909
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Z,42,-0.157758061
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,42,-0.128031924
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,Magnitude,StD,NA,42,-0.202558177
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,X,42,-0.148450081
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Y,42,-0.038131261
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Z,42,-0.067457055
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,X,42,-0.396699215
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Y,42,-0.704255415
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Z,42,-0.515697759
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,42,-0.568111869
22,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,42,-0.675633024
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,X,42,0.248391535
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Y,42,-0.026862256
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Z,42,-0.117550862
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,X,42,0.083573864
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Y,42,0.250067524
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Z,42,-0.109613216
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,42,0.210282608
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,Magnitude,StD,NA,42,-0.158757475
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,X,42,0.087717224
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Y,42,0.036708297
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Z,42,-0.033616971
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,X,42,-0.008539927
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Y,42,-0.057578454
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Z,42,-0.471703305
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,42,-0.095784034
22,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,42,-0.087650161
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,X,42,0.889454383
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Y,42,-0.33682691
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Z,42,-0.095797899
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,X,42,-0.94063384
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Y,42,-0.941620222
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Z,42,-0.913153632
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,42,0.210282608
22,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,42,-0.158757475
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,X,42,-0.195456993
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Y,42,-0.523943752
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Z,42,-0.199313066
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,X,42,-0.338139777
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Y,42,-0.473882072
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Z,42,-0.222431795
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,42,-0.369902
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,42,-0.234023032
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,42,-0.667996003
22,WALKING_UPSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,42,-0.709870535
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,X,42,-0.055399649
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Y,42,0.130686539
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Z,42,-0.228019952
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,X,42,0.132048813
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Y,42,0.230058772
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Z,42,-0.11675334
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,42,-0.086690512
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,42,-0.334126221
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,X,42,-0.038244979
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,42,-0.075182928
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,42,-0.414448876
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,X,42,-0.067797852
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Y,42,-0.106099614
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Z,42,-0.528567803
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,42,-0.045802036
22,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,42,-0.151299836
23,LAYING,Time,NA,Gyroscope,NA,NA,Mean,X,72,-0.011339972
23,LAYING,Time,NA,Gyroscope,NA,NA,Mean,Y,72,-0.105052917
23,LAYING,Time,NA,Gyroscope,NA,NA,Mean,Z,72,0.111078595
23,LAYING,Time,NA,Gyroscope,NA,NA,StD,X,72,-0.981849401
23,LAYING,Time,NA,Gyroscope,NA,NA,StD,Y,72,-0.959195236
23,LAYING,Time,NA,Gyroscope,NA,NA,StD,Z,72,-0.983920133
23,LAYING,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,72,-0.949418001
23,LAYING,Time,NA,Gyroscope,NA,Magnitude,StD,NA,72,-0.957227586
23,LAYING,Time,NA,Gyroscope,Jerk,NA,Mean,X,72,-0.102024923
23,LAYING,Time,NA,Gyroscope,Jerk,NA,Mean,Y,72,-0.037244975
23,LAYING,Time,NA,Gyroscope,Jerk,NA,Mean,Z,72,-0.062199163
23,LAYING,Time,NA,Gyroscope,Jerk,NA,StD,X,72,-0.98502785
23,LAYING,Time,NA,Gyroscope,Jerk,NA,StD,Y,72,-0.979427763
23,LAYING,Time,NA,Gyroscope,Jerk,NA,StD,Z,72,-0.994908985
23,LAYING,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,72,-0.984557479
23,LAYING,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,72,-0.981314832
23,LAYING,Time,Body,Accelerometer,NA,NA,Mean,X,72,0.274038008
23,LAYING,Time,Body,Accelerometer,NA,NA,Mean,Y,72,-0.021655384
23,LAYING,Time,Body,Accelerometer,NA,NA,Mean,Z,72,-0.104256776
23,LAYING,Time,Body,Accelerometer,NA,NA,StD,X,72,-0.956756363
23,LAYING,Time,Body,Accelerometer,NA,NA,StD,Y,72,-0.976309827
23,LAYING,Time,Body,Accelerometer,NA,NA,StD,Z,72,-0.973223495
23,LAYING,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,72,-0.962959197
23,LAYING,Time,Body,Accelerometer,NA,Magnitude,StD,NA,72,-0.957871991
23,LAYING,Time,Body,Accelerometer,Jerk,NA,Mean,X,72,0.083178761
23,LAYING,Time,Body,Accelerometer,Jerk,NA,Mean,Y,72,0.01535144
23,LAYING,Time,Body,Accelerometer,Jerk,NA,Mean,Z,72,-0.006282351
23,LAYING,Time,Body,Accelerometer,Jerk,NA,StD,X,72,-0.986360447
23,LAYING,Time,Body,Accelerometer,Jerk,NA,StD,Y,72,-0.988611617
23,LAYING,Time,Body,Accelerometer,Jerk,NA,StD,Z,72,-0.984663477
23,LAYING,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,72,-0.987010197
23,LAYING,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,72,-0.986685652
23,LAYING,Time,Gravity,Accelerometer,NA,NA,Mean,X,72,-0.391564963
23,LAYING,Time,Gravity,Accelerometer,NA,NA,Mean,Y,72,0.438434067
23,LAYING,Time,Gravity,Accelerometer,NA,NA,Mean,Z,72,0.918782825
23,LAYING,Time,Gravity,Accelerometer,NA,NA,StD,X,72,-0.947948758
23,LAYING,Time,Gravity,Accelerometer,NA,NA,StD,Y,72,-0.982794563
23,LAYING,Time,Gravity,Accelerometer,NA,NA,StD,Z,72,-0.976780462
23,LAYING,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,72,-0.962959197
23,LAYING,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,72,-0.957871991
23,LAYING,Freq,NA,Gyroscope,NA,NA,Mean,X,72,-0.979676078
23,LAYING,Freq,NA,Gyroscope,NA,NA,Mean,Y,72,-0.968469136
23,LAYING,Freq,NA,Gyroscope,NA,NA,Mean,Z,72,-0.984238808
23,LAYING,Freq,NA,Gyroscope,NA,NA,StD,X,72,-0.982665213
23,LAYING,Freq,NA,Gyroscope,NA,NA,StD,Y,72,-0.95499731
23,LAYING,Freq,NA,Gyroscope,NA,NA,StD,Z,72,-0.985317841
23,LAYING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,72,-0.966239348
23,LAYING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,72,-0.959025538
23,LAYING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,72,-0.981846854
23,LAYING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,72,-0.981585141
23,LAYING,Freq,Body,Accelerometer,NA,NA,Mean,X,72,-0.970037238
23,LAYING,Freq,Body,Accelerometer,NA,NA,Mean,Y,72,-0.982072296
23,LAYING,Freq,Body,Accelerometer,NA,NA,Mean,Z,72,-0.977515214
23,LAYING,Freq,Body,Accelerometer,NA,NA,StD,X,72,-0.952410958
23,LAYING,Freq,Body,Accelerometer,NA,NA,StD,Y,72,-0.974304149
23,LAYING,Freq,Body,Accelerometer,NA,NA,StD,Z,72,-0.972261283
23,LAYING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,72,-0.967747053
23,LAYING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,72,-0.958465695
23,LAYING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,72,-0.986204659
23,LAYING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,72,-0.988230264
23,LAYING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,72,-0.982415512
23,LAYING,Freq,Body,Accelerometer,Jerk,NA,StD,X,72,-0.987840853
23,LAYING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,72,-0.989995617
23,LAYING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,72,-0.985502012
23,LAYING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,72,-0.985905704
23,LAYING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,72,-0.986540201
23,SITTING,Time,NA,Gyroscope,NA,NA,Mean,X,68,-0.047258346
23,SITTING,Time,NA,Gyroscope,NA,NA,Mean,Y,68,-0.068432555
23,SITTING,Time,NA,Gyroscope,NA,NA,Mean,Z,68,0.064567321
23,SITTING,Time,NA,Gyroscope,NA,NA,StD,X,68,-0.980363734
23,SITTING,Time,NA,Gyroscope,NA,NA,StD,Y,68,-0.948109526
23,SITTING,Time,NA,Gyroscope,NA,NA,StD,Z,68,-0.959718633
23,SITTING,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,68,-0.936593427
23,SITTING,Time,NA,Gyroscope,NA,Magnitude,StD,NA,68,-0.937006097
23,SITTING,Time,NA,Gyroscope,Jerk,NA,Mean,X,68,-0.096742219
23,SITTING,Time,NA,Gyroscope,Jerk,NA,Mean,Y,68,-0.043460255
23,SITTING,Time,NA,Gyroscope,Jerk,NA,Mean,Z,68,-0.048556109
23,SITTING,Time,NA,Gyroscope,Jerk,NA,StD,X,68,-0.987084634
23,SITTING,Time,NA,Gyroscope,Jerk,NA,StD,Y,68,-0.980727445
23,SITTING,Time,NA,Gyroscope,Jerk,NA,StD,Z,68,-0.988130142
23,SITTING,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,68,-0.986514066
23,SITTING,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,68,-0.979226998
23,SITTING,Time,Body,Accelerometer,NA,NA,Mean,X,68,0.273351252
23,SITTING,Time,Body,Accelerometer,NA,NA,Mean,Y,68,-0.013394502
23,SITTING,Time,Body,Accelerometer,NA,NA,Mean,Z,68,-0.103808679
23,SITTING,Time,Body,Accelerometer,NA,NA,StD,X,68,-0.987607637
23,SITTING,Time,Body,Accelerometer,NA,NA,StD,Y,68,-0.934933559
23,SITTING,Time,Body,Accelerometer,NA,NA,StD,Z,68,-0.90558439
23,SITTING,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,68,-0.944080773
23,SITTING,Time,Body,Accelerometer,NA,Magnitude,StD,NA,68,-0.924963263
23,SITTING,Time,Body,Accelerometer,Jerk,NA,Mean,X,68,0.077002235
23,SITTING,Time,Body,Accelerometer,Jerk,NA,Mean,Y,68,0.010135139
23,SITTING,Time,Body,Accelerometer,Jerk,NA,Mean,Z,68,-0.001488234
23,SITTING,Time,Body,Accelerometer,Jerk,NA,StD,X,68,-0.984561804
23,SITTING,Time,Body,Accelerometer,Jerk,NA,StD,Y,68,-0.978045838
23,SITTING,Time,Body,Accelerometer,Jerk,NA,StD,Z,68,-0.975978995
23,SITTING,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,68,-0.982375503
23,SITTING,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,68,-0.973668776
23,SITTING,Time,Gravity,Accelerometer,NA,NA,Mean,X,68,0.936509243
23,SITTING,Time,Gravity,Accelerometer,NA,NA,Mean,Y,68,0.121751063
23,SITTING,Time,Gravity,Accelerometer,NA,NA,Mean,Z,68,0.063011156
23,SITTING,Time,Gravity,Accelerometer,NA,NA,StD,X,68,-0.984536722
23,SITTING,Time,Gravity,Accelerometer,NA,NA,StD,Y,68,-0.960917426
23,SITTING,Time,Gravity,Accelerometer,NA,NA,StD,Z,68,-0.9239536
23,SITTING,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,68,-0.944080773
23,SITTING,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,68,-0.924963263
23,SITTING,Freq,NA,Gyroscope,NA,NA,Mean,X,68,-0.977149987
23,SITTING,Freq,NA,Gyroscope,NA,NA,Mean,Y,68,-0.957920289
23,SITTING,Freq,NA,Gyroscope,NA,NA,Mean,Z,68,-0.965428834
23,SITTING,Freq,NA,Gyroscope,NA,NA,StD,X,68,-0.981523241
23,SITTING,Freq,NA,Gyroscope,NA,NA,StD,Y,68,-0.943733421
23,SITTING,Freq,NA,Gyroscope,NA,NA,StD,Z,68,-0.961914054
23,SITTING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,68,-0.952293277
23,SITTING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,68,-0.938680777
23,SITTING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,68,-0.980707211
23,SITTING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,68,-0.978499038
23,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,X,68,-0.986325671
23,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,Y,68,-0.953460406
23,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,Z,68,-0.942031167
23,SITTING,Freq,Body,Accelerometer,NA,NA,StD,X,68,-0.988345258
23,SITTING,Freq,Body,Accelerometer,NA,NA,StD,Y,68,-0.930781487
23,SITTING,Freq,Body,Accelerometer,NA,NA,StD,Z,68,-0.896125264
23,SITTING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,68,-0.94583783
23,SITTING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,68,-0.927090118
23,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,68,-0.984550864
23,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,68,-0.978136218
23,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,68,-0.972656226
23,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,X,68,-0.98601963
23,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,68,-0.979564697
23,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,68,-0.977936447
23,SITTING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,68,-0.974121467
23,SITTING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,68,-0.972117017
23,STANDING,Time,NA,Gyroscope,NA,NA,Mean,X,68,-0.032739775
23,STANDING,Time,NA,Gyroscope,NA,NA,Mean,Y,68,-0.065226479
23,STANDING,Time,NA,Gyroscope,NA,NA,Mean,Z,68,0.0816889
